"name","orig_id","streetAddress","state","location","platinum"
"UBA 1 WAREHOUSE ROAD APAPA","ADH180697","Lagos","Lagos","6.43867,3.36557","N"
"POLARIS BANK LTD","ADH140130","Hall 2, Auto Plaza, Aspamda","Lagos","6.46694,3.24383","N"
"ZENITH INTERNATIONAL BANK","ADH080773","Creek Road Branch","Lagos","6.43955,3.37569","N"
"ECOBANK NIGERIA","ADH052503","Int L Trade Fair Complex","Lagos","6.46684,3.243691","N"
"FIRST BANK OF NIGERIA PLC","ADH000067","9 Bank Road","Adamawa","6.450866,3.424657","N"
"UBA NIGERIA","ADH180071","Lagos","Lagos","6.43846,3.36551","N"
"ZENITH BANK","ADH080058","15 Warehouse Road","Lagos","6.4384,3.3653","N"
"FIDELITY BANK PLC APAPA","ADH200102","11 Burma Rd Apapa","Lagos","6.438874,3.371325","N"
"ZENITH BANK WARE HOUSE RD 2 B","ADH082962","No. 35 Ware House Road","Lagos","6.438368,3.3652","N"
"FIDELITY BANK PLC APAPA 2","ADH200113","39 Wharehouse Rd Apapa","Lagos","6.438312,3.365244","N"
"ZENITH BANK","ADH082577","Hall 10 Olusegun Obasanjo Hall","Lagos","6.46665,3.24338","N"
"GTBANK BURMA ROAD","ADH091894","No 17 Burma Road","Lagos","6.438418,3.36981","N"
"ACCESS BANK","ADH166486","11a Burma Road Apapa","Lagos","6.43821,3.36896","N"
"ZENITH BANK","ADH082566","No. 8 Keffi Street","Lagos","6.447005,3.415011","N"
"ACCESS BANK","ADH166024","11 King George V Rd Onikan Lagos","Lagos","6.44397,3.40429","N"
"GUARANTY TRUST BANK PLC","ADH092093","1 Obadeyi Close,","Lagos","6.445093,3.409611","N"
"ACCESS BANK","ADH165540","16b Oshodi Apapa Expressway La","Lagos","6.43748,3.33745","N"
"FBN PLC","ADH004049","Creek Road Branch","Lagos","6.436744,3.36442","N"
"FBN PLC","ADH000386","Apapa Barnch","Lagos","6.43671,3.364805","N"
"GUARANTY TRUST BANK PLC.","ADH090420","Creek Road Branch","Lagos","6.436849,3.370707","N"
"UBN PLC CREEK","ADH240834","30 32 Creek Road","Lagos","6.436208,3.364495","N"
"FIDELITY BANKPLC BBA1","ADH200191","Trade Fair Complex Badagry Exp Way","Lagos","6.46018,3.25065","N"
"ACCESS BANK RET SHOPKIRIKIRI APAPA LAGOS","ADH165144","Karimu Street Kirikiri Town Apapa","Lagos","6.43974,3.30803","N"
